,,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,IDHM_RENDA,IDHM_LONGEVIDADE,IDHM_EDU,GINI,TAXA_ALFAB,PROP_MENOS_DE_1_SM
ANO,,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2010,2010,2010,2010,2010,2010
NOME_MUN,COD_MUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miravânia,3142254,-0.8513106382314286,-0.8785880580925425,-0.877233847805456,-0.828327634841693,-1.3600655678444356,-1.3778186099807395,-1.409258412555042,-0.8901621028587912,-1.0865835538919693,-0.9179285362343687,-1.1600029162346377,-1.0720927776130542,-1.1180987267170568,-1.1577376577840834,-0.887773950012795,-0.9236397121726054,-0.8192262892304236,-1.5110913133664718,-1.5141998160792445,-2.0670688651649254,0.24208998105934604,-0.8234041235851092,-0.8791986994124451,-0.21846848878653174,-0.5058576260024262,-0.8139808925823634,0.3615255280672281,-0.7403890989154301,-0.7852487929255215,-0.24272680877266928,0.061774832158974745,-0.5887937543051289,-0.2692031506306772,-0.7754439903419375,-0.5252875062126658,-0.519153913913189,-0.48659697316012895,-0.46007844643610196,-0.4554695813920111,-0.462293978323926,-0.5093524633415705,-0.6167776179569747,-0.252145190655444,-0.48867767706899007,-0.5230296673103368,-0.5195081290466182,-0.57314696635282,-0.647946972264818,-0.6999637524622163,-0.5802431674533557,-0.5545262579699153,-0.18168726212658787,-0.18186720583364746,-0.18313980871875543,-0.1827752032948483,-0.18114027102909433,-0.17931964364895256,-0.17915131461554762,-0.1788204807384757,-0.1789187376009794,-0.17951928310981513,-0.17355600467187468,-0.17522417462196418,-0.17510486642868467,-0.17705395413755126,-0.1754782579901054,-0.17194020029423807,-0.16919644770381545,-1.1418565390471642,-1.1626728855152286,-1.2832490646874097,-1.152161435927021,-1.1499495720412019,-1.2119055468808364,-1.3803308936814522,-1.5017203655403264,-1.6125043061565651,-1.7048622705373075,-1.5398961183681383,-1.7031181574051266,-1.6328516563063542,-1.7480218118568065,-1.7575215997073919,-1.602989946501422,-1.5599496131770083,-0.19296241063815917,-0.19252253657150642,-0.19161349962906346,-0.19111901293105368,-0.19062402470578088,-0.18834067113072336,-0.19077652263497838,-0.19046689576844034,-0.19641191635282246,-0.19670708407284707,-0.19686411860148184,-0.197030859437789,-0.19716563712700624,-0.19729980875334463,-0.19743045534893477,-0.1975485390693657,-0.1978890264601121,-1.9473159222715704,-1.4342566748336922,-0.9335189315091132,0.14905295218469133,-1.9783774756490276,0.4992186285619581
Miraí,3142205,0.3031399434524798,0.4208569270366439,0.24077247743393426,0.19344728371837636,0.17900100355417078,0.763132603961426,0.4958360569102607,0.14661864486866094,-0.002836497554950493,-0.004042410310885931,-0.029837821574379884,0.09565896890265056,0.10939580659562977,0.23145867137963605,0.21026122013705736,0.17264725445258652,0.09506343633676095,-0.26053792035585654,-0.4498352849875526,-0.6061951390127732,-0.4334887450921508,-0.1792954594599152,0.6150942301246396,0.7266989233879726,0.7412566008689149,-0.007726549956343938,-0.03497292454389993,-0.11912718435714847,0.03835570511279815,0.13746582370474036,-0.044550012766363334,0.0714139174580135,-0.0072870941827822,-0.0709286567837132,-0.2631424335534945,-0.28310519427371283,-0.2719925815930704,-0.2483482458604365,-0.2223263614921358,-0.12101663768582324,-0.18603183941818105,-0.2670237436494839,-0.12556423131325545,-0.1322525188690256,-0.13617136775760197,0.006082265817773771,-0.15628831036517604,-0.10072488756539913,-0.38529002204671503,-0.1333699597360932,-0.135856029340178,-0.07482118706700266,-0.06808747437151624,-0.0747258269118031,-0.06619786977342257,-0.08160562330472222,-0.10427817642074633,-0.07213686041885133,-0.0728078471884565,-0.0755172806508415,-0.07575351085308976,-0.07202772568792888,-0.07433590486799761,-0.0843199848623259,-0.07757562834614097,-0.07526966810280826,-0.07947424097514211,-0.08287177385994628,0.46673595325690836,0.58332978501746,0.4614122033308948,0.6245366604956557,0.3774206931599184,-0.1500332131016814,0.4794707250213406,0.49524933555665973,0.3864847568084111,0.3770954904849404,0.48147232058295486,0.4271645248153509,0.16970633632158777,0.3509203967354829,0.39376663647079135,0.2698546809887036,0.14928379526818547,-0.10181064111475416,-0.1034476727959035,-0.10675343557821285,-0.10850369637146537,-0.11020167977705822,-0.1015672784856233,-0.10247004003972893,-0.10285766318808832,-0.09784978531754257,-0.09773646593758804,-0.09771020079848708,-0.09767254016307354,-0.09763392606774321,-0.09760245704700159,-0.09757170003595415,-0.09754234643796321,-0.09745408140506277,0.19901338249003706,0.4418988922571365,0.14648167689074645,-0.4675181074985824,0.2920666357378027,0.48906956234026877
Moeda,3142304,-0.34921183386164223,-0.2831912981691769,-0.356046545755921,-0.45007000005856074,-0.5985234270942358,-0.47036380628598395,-0.5066795413175483,-0.4319473006626787,-0.48794049066832124,-0.43839524273647373,-0.35988361014859727,-0.3606388745291887,-0.13236199490333972,-0.28453931016985434,-0.21705681925028408,-0.3021255246507542,-0.15666123364018347,0.31315694805478433,1.0739390541342664,0.67587651870712,0.28237404962353885,0.5865897281215178,0.48056962926102254,0.7876056212067983,0.059111153033601656,0.3635506283196378,0.3382504944423687,0.36261682345552815,0.4656506166906489,0.32778636928484584,0.6115379729156512,0.33130857936559677,0.349708572834387,0.5587906425083988,-0.36777500930432094,-0.36003827027638846,-0.35145693779623843,-0.37160383952489867,-0.356976025074976,-0.32346616541038203,-0.33132864586591226,-0.35191703711952943,-0.3592203234495461,-0.3450069014245748,-0.42633294713322817,-0.27830544651908173,-0.28731820883931275,-0.42034103075779045,-0.416033553331393,-0.3559081063214633,-0.3680525564131096,-0.1589308119051313,-0.15725451250028322,-0.15692753071900875,-0.15829811191490484,-0.1640072578962106,-0.15833179265636715,-0.15562331404747964,-0.15318702875746934,-0.15544284356203994,-0.15379510506292174,-0.151506933983442,-0.1484646829738775,-0.15111766836344492,-0.14992350164898482,-0.15253487714048855,-0.14903424315872432,-0.14677226484984163,-0.01838078488936499,0.028908939936377623,-0.04349948739723711,-0.038351690455927935,-0.3400158368524419,-0.02675407230777567,0.02597363557714841,0.1487339736069663,-0.04649576083439167,0.10336782156550609,0.08771216623379169,0.337916788495001,0.1635607883109601,0.35714582184671184,0.0443457886917656,0.24290597894067226,0.29305338508366,-0.19041790719049495,-0.19029705590253446,-0.19002793917968744,-0.1898758715740797,-0.18971434146707641,-0.19046762481526533,-0.19363652531001002,-0.19387689764803775,-0.19492905714577582,-0.1953392664448796,-0.19560953952454868,-0.19590178762784904,-0.19615475239148664,-0.1963953876613609,-0.19662103283513999,-0.19683286012398643,-0.19745939030438517,0.09079509821634245,-0.7977038931421598,-0.9047189152851169,-0.7953625380250361,0.8200768941998561,-0.08906097018811879
Moema,3142403,-0.24401686727935698,-0.3512153158018343,-0.0979930806859701,-0.31056964986239965,-0.36451159317750503,-0.23080761827295498,-0.49458889087125524,-0.2599426770980182,-0.3586047666488017,-0.457084168782486,-0.3177617232717979,-0.1496543169283395,-0.14295071113575997,-0.19219437315652538,-0.24108741468339473,-0.21913564997412754,-0.13839779017699813,1.106715301421441,0.5705787788535361,0.07858553491519207,0.11259297096593514,-0.3212145917618509,-0.38591662581543096,-0.40876423898864206,-0.630982047416424,-0.451652107058014,-0.1500629088080013,-0.5314241950104661,-0.757956510378659,-0.6884147487989629,-0.3893157150844411,-0.5377456108598199,-0.5368198394703739,-0.5078110630629182,-0.21644139017905548,-0.22915147186374266,-0.20110594391631162,-0.25360169061198073,-0.27511556070093635,-0.24076549096670494,-0.31644830803424906,-0.4007926954340558,-0.36665179900250167,-0.3405910114450306,-0.3404270649542036,-0.30337809242941965,-0.33726965009083365,-0.35590211787334924,-0.3041459543853477,-0.23730608910731643,-0.22143180626108305,-0.10784035013342982,-0.10716552255869984,-0.10366418182352345,-0.10457297066570685,-0.10669324967787339,-0.1074461539290611,-0.103634022469652,-0.10484966216471446,-0.10203966475590287,-0.13815202381818928,-0.11732232826494174,-0.12137277528047297,-0.11796869325939834,-0.1206159140841754,-0.11862590985539305,-0.1207386490501485,-0.11524352655139722,1.20391984146327,1.159792941809611,1.1599471874562348,1.1124745943880638,1.062194357217956,1.2541494848574715,1.4122370727125106,1.4441439579802517,1.6567571239907901,0.03461160004819489,0.9717905302806339,0.7938269873529462,0.9662401072309452,0.9070915912821838,0.9555184599881597,0.8134173820771192,1.040597846779964,-0.16640274854506226,-0.16609495362746432,-0.16547347222051503,-0.16512021179296038,-0.16478267409932693,-0.16679736796947173,-0.16923810248955834,-0.1694196636233722,-0.17009383244070692,-0.17029441964442085,-0.17048632994192917,-0.17067567872108264,-0.1708523074614302,-0.17101130234635004,-0.17116919156803684,-0.17130697773879194,-0.17173117865329565,0.9204686109813323,0.81042945007855,1.039282179834632,-1.778895829604397,1.0840820234308828,-0.17872552315246057
Monjolos,3142502,0.19020357167281496,-0.08523994846423029,-0.18454189138220012,0.756608083578998,-0.006025769393262466,-0.160973609998404,-0.022134255978790107,-0.17818607267154862,-0.32144701992294183,-0.2000059998594361,-0.1769077557034681,-0.16776779140302742,0.06204052243974949,0.09720187306258653,0.04193793327502343,0.14937804540481667,0.24912736731570395,-1.3510609039985835,-1.4800049530342152,-1.3985420273571245,-1.6320010415538984,-0.8464625701480948,-1.1154122494181982,-0.7506343739309622,0.210453968810953,-0.4064021529296837,-0.7685962573864622,-0.7087466201805737,-0.7734872685145904,-0.344312539887698,-0.3206603176145282,1.111953421325931,1.9643510021452057,0.7617620809894,-0.24213079827501127,-0.2150607311687996,-0.2323900353939386,-0.2606693915434744,-0.28831107911324055,-0.25440600785733,-0.1928195535852537,-0.3068979561263608,-0.2617259914701269,-0.29831260105809965,-0.3248363312433989,-0.2644042819518581,-0.27856110270547924,-0.2909312745929199,-0.2466063343325859,-0.055637205596654526,-0.3354534442023705,-0.17700211061040563,-0.17668558618451816,-0.17621976732682232,-0.17883397671672183,-0.18012044881880362,-0.17912164505468287,-0.1749769919341162,-0.17479236685574615,-0.17425939985279296,-0.1739572986672436,-0.17065031318580218,-0.17123518207815,-0.17027411126276834,-0.16985266119305523,-0.1690676074585948,-0.16739269409821697,-0.16430696422437754,-0.2641091515723722,-0.24216999575339268,-0.26873296357866927,-0.2778277158474946,-0.42196392644708935,-0.5679180822845943,-0.348397681922304,-0.4128833508392406,-0.464509640545289,-0.3329545056513487,-0.3170353020242326,-0.36355693561390107,-0.12209124943144307,0.20130491075408063,0.08692981529436096,0.1897218559622766,0.45205398692420834,-0.21393767578416997,-0.2145770500010186,-0.21583130649282042,-0.216485526654824,-0.21711061574899035,-0.21366405534519559,-0.2177021478191853,-0.21814869350402427,-0.2198922984730358,-0.22038411324533833,-0.22086980396431216,-0.22137202016919708,-0.2218110069789749,-0.22222163439911932,-0.22261248911143966,-0.22297502160103527,-0.22407684888244442,-0.720842033836367,-0.16115111145063107,-0.1271184772372168,-0.02232027286322833,-0.4295473841603358,1.319685956176337
Monsenhor Paulo,3142601,1.2107219950444952,1.0519870219193097,1.38168063087088,0.7798539476152684,0.8988201702521562,0.9993717232333833,1.3952805554626149,1.3631171679003797,1.0352992579052185,1.2812355104346225,1.414367071114717,1.2584496565836996,1.0440786595290343,0.7931213580595918,0.8526571863115359,0.7040923091679272,0.5156990488659853,0.28907691157927634,0.05649407503381803,0.16103455344709933,-0.16587915903685407,-0.31884435868027167,0.09641680918797346,0.2408589939493547,0.05001189100024762,0.17956937165166093,-0.06908060245331782,-0.07233340299645245,0.220759233320094,0.448876371497964,0.49463232788614775,0.058720557021436234,-0.16268390831824084,-0.17089916930514862,0.10094357836644946,0.08901192724740666,0.2723256620911283,0.13623457343732676,0.08741764187177552,0.24029626495950318,0.21369649891846013,0.43637021179915847,0.21433934073564148,0.3079683783220988,0.25849905461015954,0.2296764480517254,0.3009771773807806,0.2796289286871316,0.3480131338551631,0.1861964295035892,0.012943720048839544,-0.11743375561894583,-0.11666515858210358,-0.11289090367943429,-0.1116256919107753,-0.11056857407697804,-0.10705015674052175,-0.10534169993023759,-0.10777919953397233,-0.10884946608017539,-0.10912541750851903,-0.10569956232065165,-0.108242341490418,-0.10880691622059148,-0.11073507027661107,-0.10884123272835057,-0.10692770430667697,-0.1052959567139201,0.5318169465164797,0.5245301332268061,0.5817432702944914,0.6302419647336247,0.6803026209120769,1.0035517255197905,1.094327503396359,1.0849529197841254,0.8581276023259571,0.8910726502659435,1.0123525562010436,0.9307047035125154,0.904659332413026,0.8839252969004507,0.9275982841332922,0.9976688993654494,1.0275338005349122,-0.15504255394907465,-0.1553570093996746,-0.15598182953041476,-0.15630033819994688,-0.1565955249509866,-0.1600900932315845,-0.16307089672121738,-0.16384621644251962,-0.15793225333255462,-0.1582597451657923,-0.1584887586011734,-0.15873396426279887,-0.15895419412436412,-0.15915333691811853,-0.15933763284787583,-0.15951815511073872,-0.16005107014062625,0.5417046160234033,0.5089044482246663,1.3992823826345855,-1.4119335977083098,0.36246800353274417,-0.40926311194192366
Montalvânia,3142700,-1.0958089237384443,-0.8841343679838027,-0.7363141625914328,-0.8066081653421666,-1.0312034088037434,-1.0204125649743538,-0.9070003091798954,-0.9548821444198943,-0.8430246045736559,-0.7288194574274712,-0.9401808219161127,-0.8006821813054317,-0.9489299275388758,-0.8324517765050607,-0.7958345134730845,-0.8133457201267337,-0.7513987059679795,-0.9123396975747038,-0.8362333462610171,-0.8736685294215049,0.03025492308738579,1.140024395109583,0.19604049309480795,-0.2631940218180378,-0.4196937651867195,0.0006213891770117183,1.092301517665286,0.6603855362907433,-0.5808643752521728,-0.779788769296148,-0.7633470120921233,-1.0788354191164098,-0.7031157161911615,-0.6156653448099744,-0.4654580250291892,-0.47872098739246166,-0.43135054680846974,-0.4446642378803331,-0.44428448871945075,-0.4623143967310671,-0.5077108991106749,-0.5961068849939142,-0.46662908962640826,-0.42515187131857335,-0.4772177749459019,-0.49143906963652906,-0.529627375682743,-0.5832447145291608,-0.6168058597970723,-0.5521590490914533,-0.5080133700878364,-0.09222317841282238,-0.09010935788031584,-0.09632474398359438,-0.09129726008675444,-0.0907840231973385,-0.0977442228098471,-0.09851099008789527,-0.09386389702999744,-0.10114363826586702,-0.10252056098296533,-0.1005718714628766,-0.09594294781365767,-0.09298202860810693,-0.09968192296645437,-0.09652603565465917,-0.09682213498218561,-0.09720301854105737,-0.38524380084658055,-0.3501453556846967,-0.41505068434136727,-0.32998089712375744,-0.3281659311117568,-0.3611140178554687,-0.3738709688713252,-0.29529079076990034,-0.45775719672125736,-0.5038557723813076,-0.4557620346878248,-0.3351925728782392,-0.22804450521788158,-0.3716709571861453,-0.2884132897316127,-0.29489328853315605,-0.25693881339479085,-0.04705878153072272,-0.04961329541347165,-0.054788320850375605,-0.057534900735533086,-0.060200834784545784,-0.06985250374383938,-0.07286121234585598,-0.07573217995854142,-0.07588426655992364,-0.07829012849811245,-0.08060997169944853,-0.08308615299682233,-0.0852404792102725,-0.08729205659838674,-0.0892076673934079,-0.09101177606137724,-0.09646491909304031,-1.1897879323557101,-0.8312066711259247,-0.9335189315091132,1.16797854024134,-1.2567634557508864,0.49323006752601045
Monte Alegre de Minas,3142809,0.06308576799869237,0.0437167263658752,0.24571084676395308,0.10764071085698687,0.09798430598705896,0.23885979628881798,0.551477641059525,0.6049566741184108,0.3432984206142112,0.0654358323665795,0.04712698398294875,0.18986910657665615,0.06561559385777348,0.11609168000902272,0.16081916495313422,0.1444499435089381,0.1735202630933548,0.42963317629092806,0.331075361554073,0.3943445087436412,-0.005499053573150828,-0.006297203711803296,0.05614097993280549,0.9196562919131781,0.8551227865643445,0.8357782787901915,0.21719780910090505,0.10747912552204346,0.2203490310166759,0.040650604310876665,0.20520425701401332,0.23817167974729975,0.15757649224352596,0.19544247913227566,0.3126319695571536,0.48702917214113567,0.3873666378625556,0.3256826417747382,0.24187941490911505,0.20812910634938325,0.3792740220772314,0.6132287707357281,0.1712484332180556,0.30797472547874,0.31693395301684957,0.2891960184308477,0.46141064015087424,0.5187860138794534,0.5838953440172017,0.3756140569960632,0.23862313656417464,0.03204488799258253,0.04461275299704638,0.03515604246313507,0.055150422237314194,0.05219505068541734,0.0384788100476882,0.038862174519211326,0.03576813155966335,0.036486030603640626,0.03009800556959994,0.02283455518090937,0.021233708160883404,0.02645422842506597,0.021400281658444,0.02409541513560593,0.02006561687109782,0.014243484214406524,1.1660963899774264,1.3086655115858434,1.1859549173761206,1.409019156973571,1.456375827395762,1.2971528785704012,1.3843706061751226,1.4453434373908525,1.4367961982114479,1.3722627128686546,1.3358148488458008,1.3353514488278897,1.405034764151665,1.3463199420642245,1.4051875417999797,1.3555711379633617,1.258282819418154,-0.039188835026663905,-0.041367889534930515,-0.045785378298781654,-0.04813632340737652,-0.05041645111243366,-0.04471865005571247,-0.04473958604299947,-0.04569119663254114,-0.035804395762267335,-0.03589838526854683,-0.03599334435843057,-0.03609235333986231,-0.036182242995504724,-0.036272657887258454,-0.03634538223322902,-0.03642137650550182,-0.03664557806194397,0.8483230881322026,0.81042945007855,-0.5879187368211576,0.17326873398494017,0.30966697768653684,-0.3844878156683389
Monte Azul,3142908,-1.002220062717199,-1.0341336604162297,-0.9990917521026762,-1.0374278271314585,-0.8084349268326018,-0.8773823252552437,-0.8390276468050192,-0.9032406144445374,-0.8612992692761999,-0.8485257911027128,-0.6661688499096909,-0.9537378756216204,-0.927291600538472,-0.9231383297409789,-0.8399337677327025,-0.794345937390459,-0.8379713514859378,-0.8824177664773541,-0.7324388765860574,-0.6027121914288024,-0.17752992103843124,-0.6741334509924829,-0.41852216520920893,-0.2892498523823171,-0.23529945995227833,-0.15080167991271737,-0.3284897201291219,-0.447707563560952,-0.5560231979166822,-0.8332220551187871,-0.6796004481168024,-0.6683364669103715,-0.5461223812058031,-0.9952355799759284,-0.44184485790098865,-0.46855197217496836,-0.43862583159797763,-0.45362633819050663,-0.4520666177221559,-0.47342405205655036,-0.5167022618127489,-0.6087859458986112,-0.5087289319933912,-0.4575973820398291,-0.4805805037610059,-0.46966505983664963,-0.5071021431304954,-0.5632711212118228,-0.5931138009291111,-0.5180341298527763,-0.48588168026445966,-0.04224822890687858,-0.05448572279255179,-0.04620686844807868,-0.04773633474956689,-0.044688059292198955,-0.04745257986535006,-0.047660150150458026,-0.04003364786988406,-0.04343953230755782,-0.03369100350614246,-0.032202660025876066,-0.05921097480603557,-0.06116567561879588,-0.06568512139127544,-0.06346057501844664,-0.07037922858309988,-0.06820332342163257,-0.24834524838988112,-0.3558681194570265,-0.24106922927412436,-0.24118476393132074,-0.2020121599692117,-0.22128895536460205,-0.20719378881920328,-0.10164609493211248,-0.10541679635385794,0.04188411914977488,0.12758640245390807,-0.29745221683124423,-0.2970752741024477,-0.3731457490045329,-0.3176840852313166,-0.4373472499540423,-0.3418678812667721,0.02296009873929405,0.018464158250380787,0.009372577333963454,0.004514999754804992,-0.00017231874212816518,-0.0016636321542667556,-0.0033475473279961925,-0.006677066366573003,-0.010371760153640075,-0.013525554299466419,-0.016447213193438302,-0.019573320733173336,-0.022292686729464967,-0.02487695212826309,-0.027301834393916754,-0.029582666582988658,-0.036465730368848974,-0.7388784145486494,-0.4291733353207463,0.3048817661227261,0.7060159335904275,-1.4679675591357082,1.721392524631409
Monte Belo,3143005,1.3136922585613517,1.1723251545543008,1.5083974704034337,1.2911756614019652,1.272753196533878,1.1410508513312012,1.054637557485725,1.2653173939786058,0.7664826986040458,0.7724318192365244,0.9828736505675707,0.8346602072576426,0.7823763334689877,0.9242143994991233,1.2183349946658513,1.2417390024584332,1.4512948323070718,-0.2906492736088233,0.07380478518835656,-0.22680433736031969,-0.013569181830543448,0.4666280502752164,0.31382305432439755,0.4067121155058994,0.6593712368243013,0.6849314488985135,0.908524484692846,0.7827369667613091,0.18232342559585585,0.4548085166632843,0.2706152128617711,0.31669535820657585,0.3687736604432316,0.19245916656216616,0.0586308226884017,-0.032981521884049805,0.012517647785024096,-0.07640740121084855,-0.009062434894265304,-0.04765227990742317,0.03420589961035602,0.10257597799855223,0.011794372407168513,-0.00760186362128034,-0.05603173319225681,-0.08413172124096138,-0.06729183355758014,-0.026589381427981857,0.06252320751553243,0.11352630467037982,0.0007962851819302913,-0.09378489558488312,-0.09226836606745305,-0.08877560791966732,-0.09689795048724999,-0.09914656532172222,-0.09319025514164461,-0.09509563516672412,-0.10539895042145031,-0.1056237707160463,-0.10113006487232244,-0.09681156483384158,-0.0969401959496112,-0.09181598425771333,-0.09449029316925955,-0.09635733432488257,-0.09429574265106277,-0.09332515233322732,0.035028360743571685,0.0674157344576827,0.14877184914690345,0.03229012266001442,0.010405231803566957,0.11888406640455389,0.09099694650027362,-0.1244722476372667,-0.19905283753060907,-0.09543676867418384,0.01862372845451867,0.028883711713215292,0.19119941516252406,0.14305283542575636,0.08085449821680375,0.13603834157337152,0.1774055511677042,-0.09565204206222172,-0.0979618629468876,-0.10262663440860403,-0.10510649111145895,-0.10750436319717865,-0.10552636059150337,-0.10797164518551705,-0.10955404150149717,-0.10573347563414305,-0.10681283717433346,-0.10783117486450249,-0.1089123991719352,-0.10985552252017557,-0.11075675937374314,-0.11159169740452334,-0.11238274456923086,-0.11476941763470867,0.4515227124619911,0.7769266720947852,0.14648167689074645,-0.44143957325215977,0.415269029378949,-0.4884952930638241
