NOME_MUN,COD_MUN,DISTANCIA
Tapira,3168101,251.19495684479486
Cônego Marinho,3117836,252.12542941725644
Luz,3138807,252.464728870025
Ponto Chique,3152131,252.62392742880323
Lambari,3137809,252.64955450238378
Rio Pomba,3155801,252.90435979273445
Pintópolis,3150570,253.13371839689782
Santa Bárbara do Monte Verde,3157278,253.24239950646412
Januária,3135209,254.02639488010527
Vargem Grande do Rio Pardo,3170651,254.09300427077002
Ibiracatu,3129657,254.45735330763173
Francisco Dumont,3126604,254.91686071757536
Serra Azul de Minas,3166501,254.91743361805123
Itajubá,3132404,255.27304004652504
Morro da Garça,3143609,255.94709287142956
Fronteira dos Vales,3127057,257.33986382216005
Córrego Novo,3120003,257.4187445234537
Jampruca,3135076,257.8060611483703
